arrondissement,season,day,hour,mean_volume,sample_size,day_order,season_order
Mercier–Hochelaga-Maisonneuve,Spring,Saturday,19,1.7,10,5,2
Mercier–Hochelaga-Maisonneuve,Spring,Saturday,20,0.455,11,5,2
Mercier–Hochelaga-Maisonneuve,Spring,Saturday,21,1.182,11,5,2
Mercier–Hochelaga-Maisonneuve,Spring,Saturday,22,0.778,9,5,2
Mercier–Hochelaga-Maisonneuve,Spring,Saturday,23,1.091,11,5,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,0,1.417,12,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,1,0.727,11,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,2,0.909,11,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,3,0.636,11,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,4,1.364,11,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,5,1.25,12,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,6,1.25,12,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,7,1.333,12,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,8,1.25,12,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,9,1.727,11,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,10,1.818,11,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,11,1.5,12,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,12,2.833,12,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,13,4.364,11,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,14,4.5,10,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,15,6.7,10,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,16,5.6,10,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,17,5.364,11,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,18,4.0,11,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,19,3.4,10,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,20,1.5,10,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,21,1.9,10,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,22,0.778,9,6,2
Mercier–Hochelaga-Maisonneuve,Spring,Sunday,23,0.8,10,6,2
Montréal-Nord,Spring,Monday,0,0.139,36,0,2
Montréal-Nord,Spring,Monday,1,0.074,27,0,2
Montréal-Nord,Spring,Monday,2,0.028,36,0,2
Montréal-Nord,Spring,Monday,3,0.0,36,0,2
Montréal-Nord,Spring,Monday,4,0.333,36,0,2
Montréal-Nord,Spring,Monday,5,0.111,36,0,2
Montréal-Nord,Spring,Monday,6,0.583,36,0,2
Montréal-Nord,Spring,Monday,7,1.026,39,0,2
Montréal-Nord,Spring,Monday,8,0.972,36,0,2
Montréal-Nord,Spring,Monday,9,0.778,36,0,2
Montréal-Nord,Spring,Monday,10,0.526,38,0,2
Montréal-Nord,Spring,Monday,11,1.303,33,0,2
Montréal-Nord,Spring,Monday,12,1.296,27,0,2
Montréal-Nord,Spring,Monday,13,0.852,27,0,2
Montréal-Nord,Spring,Monday,14,1.37,27,0,2
Montréal-Nord,Spring,Monday,15,2.208,24,0,2
Montréal-Nord,Spring,Monday,16,1.5,28,0,2
Montréal-Nord,Spring,Monday,17,1.967,30,0,2
Montréal-Nord,Spring,Monday,18,1.5,26,0,2
Montréal-Nord,Spring,Monday,19,0.778,27,0,2
Montréal-Nord,Spring,Monday,20,0.407,27,0,2
Montréal-Nord,Spring,Monday,21,0.75,24,0,2
Montréal-Nord,Spring,Monday,22,0.25,24,0,2
Montréal-Nord,Spring,Monday,23,0.222,27,0,2
Montréal-Nord,Spring,Tuesday,0,0.091,33,1,2
Montréal-Nord,Spring,Tuesday,1,0.1,30,1,2
Montréal-Nord,Spring,Tuesday,2,0.037,27,1,2
Montréal-Nord,Spring,Tuesday,3,0.111,27,1,2
Montréal-Nord,Spring,Tuesday,4,0.185,27,1,2
Montréal-Nord,Spring,Tuesday,5,0.333,27,1,2
Montréal-Nord,Spring,Tuesday,6,0.7,30,1,2
Montréal-Nord,Spring,Tuesday,7,2.067,30,1,2
Montréal-Nord,Spring,Tuesday,8,1.433,30,1,2
Montréal-Nord,Spring,Tuesday,9,1.25,24,1,2
Montréal-Nord,Spring,Tuesday,10,0.875,24,1,2
Montréal-Nord,Spring,Tuesday,11,1.333,24,1,2
Montréal-Nord,Spring,Tuesday,12,1.0,24,1,2
Montréal-Nord,Spring,Tuesday,13,1.417,24,1,2
Montréal-Nord,Spring,Tuesday,14,1.0,24,1,2
Montréal-Nord,Spring,Tuesday,15,1.571,21,1,2
Montréal-Nord,Spring,Tuesday,16,2.52,25,1,2
Montréal-Nord,Spring,Tuesday,17,2.074,27,1,2
Montréal-Nord,Spring,Tuesday,18,1.37,27,1,2
Montréal-Nord,Spring,Tuesday,19,1.074,27,1,2
Montréal-Nord,Spring,Tuesday,20,1.182,33,1,2
Montréal-Nord,Spring,Tuesday,21,0.606,33,1,2
Montréal-Nord,Spring,Tuesday,22,0.414,29,1,2
Montréal-Nord,Spring,Tuesday,23,0.306,36,1,2
Montréal-Nord,Spring,Wednesday,0,0.364,33,2,2
Montréal-Nord,Spring,Wednesday,1,0.19,21,2,2
Montréal-Nord,Spring,Wednesday,2,0.083,24,2,2
Montréal-Nord,Spring,Wednesday,3,0.042,24,2,2
Montréal-Nord,Spring,Wednesday,4,0.37,27,2,2
Montréal-Nord,Spring,Wednesday,5,0.259,27,2,2
Montréal-Nord,Spring,Wednesday,6,0.519,27,2,2
Montréal-Nord,Spring,Wednesday,7,1.852,27,2,2
Montréal-Nord,Spring,Wednesday,8,1.074,27,2,2
Montréal-Nord,Spring,Wednesday,9,0.63,27,2,2
Montréal-Nord,Spring,Wednesday,10,0.481,27,2,2
Montréal-Nord,Spring,Wednesday,11,0.571,21,2,2
Montréal-Nord,Spring,Wednesday,12,0.381,21,2,2
Montréal-Nord,Spring,Wednesday,13,0.792,24,2,2
Montréal-Nord,Spring,Wednesday,14,0.476,21,2,2
Montréal-Nord,Spring,Wednesday,15,0.467,15,2,2
Montréal-Nord,Spring,Wednesday,16,0.889,18,2,2
Montréal-Nord,Spring,Wednesday,17,1.476,21,2,2
Montréal-Nord,Spring,Wednesday,18,0.63,27,2,2
Montréal-Nord,Spring,Wednesday,19,1.042,24,2,2
Montréal-Nord,Spring,Wednesday,20,0.556,27,2,2
Montréal-Nord,Spring,Wednesday,21,0.296,27,2,2
Montréal-Nord,Spring,Wednesday,22,0.259,27,2,2
Montréal-Nord,Spring,Wednesday,23,0.167,30,2,2
Montréal-Nord,Spring,Thursday,0,0.121,33,3,2
Montréal-Nord,Spring,Thursday,1,0.083,24,3,2
Montréal-Nord,Spring,Thursday,2,0.0,27,3,2
Montréal-Nord,Spring,Thursday,3,0.074,27,3,2
Montréal-Nord,Spring,Thursday,4,0.481,27,3,2
Montréal-Nord,Spring,Thursday,5,0.37,27,3,2
Montréal-Nord,Spring,Thursday,6,0.407,27,3,2
Montréal-Nord,Spring,Thursday,7,1.63,27,3,2
Montréal-Nord,Spring,Thursday,8,1.074,27,3,2
Montréal-Nord,Spring,Thursday,9,0.458,24,3,2
Montréal-Nord,Spring,Thursday,10,0.81,21,3,2
Montréal-Nord,Spring,Thursday,11,1.722,18,3,2
Montréal-Nord,Spring,Thursday,12,1.556,18,3,2
Montréal-Nord,Spring,Thursday,13,0.905,21,3,2
Montréal-Nord,Spring,Thursday,14,1.095,21,3,2
Montréal-Nord,Spring,Thursday,15,1.333,18,3,2
Montréal-Nord,Spring,Thursday,16,1.619,21,3,2
Montréal-Nord,Spring,Thursday,17,1.238,21,3,2
Montréal-Nord,Spring,Thursday,18,1.074,27,3,2
Montréal-Nord,Spring,Thursday,19,0.741,27,3,2
Montréal-Nord,Spring,Thursday,20,0.708,24,3,2
Montréal-Nord,Spring,Thursday,21,0.739,23,3,2
Montréal-Nord,Spring,Thursday,22,0.333,21,3,2
Montréal-Nord,Spring,Thursday,23,0.12,25,3,2
Montréal-Nord,Spring,Friday,0,0.222,27,4,2
Montréal-Nord,Spring,Friday,1,0.048,21,4,2
Montréal-Nord,Spring,Friday,2,0.0,24,4,2
Montréal-Nord,Spring,Friday,3,0.037,27,4,2
Montréal-Nord,Spring,Friday,4,0.259,27,4,2
Montréal-Nord,Spring,Friday,5,0.519,27,4,2
Montréal-Nord,Spring,Friday,6,0.556,27,4,2
Montréal-Nord,Spring,Friday,7,1.815,27,4,2
Montréal-Nord,Spring,Friday,8,1.333,27,4,2
Montréal-Nord,Spring,Friday,9,0.63,27,4,2
Montréal-Nord,Spring,Friday,10,0.963,27,4,2
Montréal-Nord,Spring,Friday,11,1.222,27,4,2
Montréal-Nord,Spring,Friday,12,1.37,27,4,2
Montréal-Nord,Spring,Friday,13,1.407,27,4,2
Montréal-Nord,Spring,Friday,14,1.333,24,4,2
Montréal-Nord,Spring,Friday,15,1.375,24,4,2
Montréal-Nord,Spring,Friday,16,1.333,30,4,2
Montréal-Nord,Spring,Friday,17,1.467,30,4,2
Montréal-Nord,Spring,Friday,18,1.367,30,4,2
Montréal-Nord,Spring,Friday,19,0.889,27,4,2
Montréal-Nord,Spring,Friday,20,1.125,24,4,2
Montréal-Nord,Spring,Friday,21,0.708,24,4,2
Montréal-Nord,Spring,Friday,22,0.792,24,4,2
Montréal-Nord,Spring,Friday,23,0.367,30,4,2
Montréal-Nord,Spring,Saturday,0,0.303,33,5,2
Montréal-Nord,Spring,Saturday,1,0.167,24,5,2
Montréal-Nord,Spring,Saturday,2,0.037,27,5,2
Montréal-Nord,Spring,Saturday,3,0.1,30,5,2
Montréal-Nord,Spring,Saturday,4,0.1,30,5,2
Montréal-Nord,Spring,Saturday,5,0.167,30,5,2
Montréal-Nord,Spring,Saturday,6,0.333,30,5,2
Montréal-Nord,Spring,Saturday,7,0.545,33,5,2
Montréal-Nord,Spring,Saturday,8,0.667,33,5,2
Montréal-Nord,Spring,Saturday,9,1.03,33,5,2
Montréal-Nord,Spring,Saturday,10,1.182,33,5,2
Montréal-Nord,Spring,Saturday,11,1.273,33,5,2
Montréal-Nord,Spring,Saturday,12,1.273,33,5,2
Montréal-Nord,Spring,Saturday,13,1.152,33,5,2
Montréal-Nord,Spring,Saturday,14,1.455,33,5,2
Montréal-Nord,Spring,Saturday,15,2.0,30,5,2
Montréal-Nord,Spring,Saturday,16,1.424,33,5,2
Montréal-Nord,Spring,Saturday,17,1.727,33,5,2
Montréal-Nord,Spring,Saturday,18,1.222,27,5,2
Montréal-Nord,Spring,Saturday,19,0.833,30,5,2
Montréal-Nord,Spring,Saturday,20,0.606,33,5,2
Montréal-Nord,Spring,Saturday,21,0.485,33,5,2
Montréal-Nord,Spring,Saturday,22,0.556,27,5,2
Montréal-Nord,Spring,Saturday,23,0.364,33,5,2
Montréal-Nord,Spring,Sunday,0,0.139,36,6,2
Montréal-Nord,Spring,Sunday,1,0.091,33,6,2
Montréal-Nord,Spring,Sunday,2,0.152,33,6,2
Montréal-Nord,Spring,Sunday,3,0.061,33,6,2
Montréal-Nord,Spring,Sunday,4,0.03,33,6,2
Montréal-Nord,Spring,Sunday,5,0.139,36,6,2
Montréal-Nord,Spring,Sunday,6,0.167,36,6,2
Montréal-Nord,Spring,Sunday,7,0.639,36,6,2
Montréal-Nord,Spring,Sunday,8,0.556,36,6,2
Montréal-Nord,Spring,Sunday,9,0.606,33,6,2
Montréal-Nord,Spring,Sunday,10,0.848,33,6,2
Montréal-Nord,Spring,Sunday,11,0.917,36,6,2
Montréal-Nord,Spring,Sunday,12,0.833,36,6,2
Montréal-Nord,Spring,Sunday,13,1.152,33,6,2
Montréal-Nord,Spring,Sunday,14,1.367,30,6,2
Montréal-Nord,Spring,Sunday,15,1.3,30,6,2
Montréal-Nord,Spring,Sunday,16,1.233,30,6,2
Montréal-Nord,Spring,Sunday,17,1.091,33,6,2
Montréal-Nord,Spring,Sunday,18,0.758,33,6,2
Montréal-Nord,Spring,Sunday,19,0.6,30,6,2
Montréal-Nord,Spring,Sunday,20,0.833,30,6,2
Montréal-Nord,Spring,Sunday,21,0.733,30,6,2
Montréal-Nord,Spring,Sunday,22,0.37,27,6,2
Montréal-Nord,Spring,Sunday,23,0.533,30,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,0,0.0,12,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,1,0.0,9,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,2,0.0,12,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,3,0.0,12,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,4,0.0,12,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,5,0.25,12,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,6,0.0,12,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,7,0.0,13,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,8,0.0,12,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,9,0.083,12,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,10,0.083,12,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,11,0.0,11,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,12,0.111,9,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,13,0.111,9,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,14,0.0,9,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,15,0.125,8,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,16,0.0,9,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,17,0.2,10,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,18,0.125,8,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,19,0.222,9,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,20,0.0,9,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,21,0.125,8,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,22,0.125,8,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Monday,23,0.0,9,0,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,0,0.0,11,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,1,0.1,10,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,2,0.0,9,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,3,0.0,9,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,4,0.111,9,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,5,0.0,9,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,6,0.1,10,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,7,0.1,10,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,8,0.111,9,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,9,0.125,8,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,10,0.0,8,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,11,0.0,8,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,12,0.125,8,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,13,0.375,8,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,14,0.125,8,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,15,0.286,7,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,16,0.0,9,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,17,0.0,9,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,18,0.222,9,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,19,0.0,9,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,20,0.091,11,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,21,0.364,11,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,22,0.222,9,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Tuesday,23,0.083,12,1,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,0,0.0,11,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,1,0.0,7,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,2,0.0,8,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,3,0.0,8,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,4,0.0,9,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,5,0.0,9,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,6,0.0,9,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,7,0.111,9,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,8,0.0,9,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,9,0.0,9,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,10,0.111,9,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,11,0.0,7,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,12,0.0,7,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,13,0.0,8,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,14,0.0,7,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,15,0.2,5,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,16,0.0,6,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,17,0.286,7,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,18,0.0,9,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,19,0.125,8,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,20,0.0,9,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,21,0.0,9,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,22,0.0,9,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Wednesday,23,0.0,10,2,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,0,0.0,11,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,1,0.0,8,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,2,0.0,9,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,3,0.0,9,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,4,0.111,9,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,5,0.0,9,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,6,0.0,9,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,7,0.111,9,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,8,0.0,9,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,9,0.0,8,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,10,0.143,7,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,11,0.0,6,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,12,0.167,6,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,13,0.286,7,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,14,0.0,7,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,15,0.0,6,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,16,0.143,7,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,17,0.0,7,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,18,0.333,9,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,19,0.222,9,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,20,0.0,8,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,21,0.0,8,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,22,0.0,7,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Thursday,23,0.0,9,3,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,0,0.0,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,1,0.0,7,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,2,0.0,8,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,3,0.222,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,4,0.111,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,5,0.111,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,6,0.111,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,7,0.0,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,8,0.111,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,9,0.0,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,10,0.0,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,11,0.111,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,12,0.0,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,13,0.111,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,14,0.375,8,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,15,0.125,8,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,16,0.1,10,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,17,0.1,10,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,18,0.2,10,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,19,0.111,9,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,20,0.0,8,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,21,0.125,8,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,22,0.0,8,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Friday,23,0.0,10,4,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,0,0.0,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,1,0.0,8,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,2,0.111,9,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,3,0.0,10,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,4,0.3,10,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,5,0.1,10,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,6,0.0,10,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,7,0.091,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,8,0.0,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,9,0.091,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,10,0.091,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,11,0.0,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,12,0.182,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,13,0.0,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,14,0.182,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,15,0.0,10,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,16,0.182,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,17,0.091,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,18,0.111,9,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,19,0.2,10,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,20,0.182,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,21,0.0,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,22,0.111,9,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Saturday,23,0.091,11,5,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,0,0.0,12,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,1,0.182,11,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,2,0.091,11,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,3,0.091,11,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,4,0.0,11,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,5,0.0,12,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,6,0.0,12,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,7,0.0,12,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,8,0.0,12,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,9,0.0,11,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,10,0.0,11,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,11,0.0,12,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,12,0.083,12,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,13,0.091,11,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,14,0.1,10,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,15,0.2,10,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,16,0.0,10,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,17,0.0,11,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,18,0.091,11,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,19,0.2,10,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,20,0.0,10,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,21,0.0,10,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,22,0.111,9,6,2
Rivière-des-Prairies–Pointe-aux-Trembles,Spring,Sunday,23,0.0,10,6,2
